_id,Site,SiteNumber,Seconds,DateTime,Latitude,Longitude,Hsig,Hmax,Tp,Tz,SST,Direction,Current Speed,Current Direction
3609,Cape Flattery,4895,1687633200,2023-06-25T05:00:00,-14.92792,145.34515,0.609,1.02,4.17,3.226,24.5,118.1,-99.9,-99.9
3610,Cape Flattery,4895,1687635000,2023-06-25T05:30:00,-14.92793,145.34513,0.62,1.07,3.85,3.226,24.5,120.9,-99.9,-99.9
3611,Cape Flattery,4895,1687638600,2023-06-25T06:30:00,-14.92795,145.34507,0.651,0.97,3.85,3.279,24.5,118.1,-99.9,-99.9
3612,Cape Flattery,4895,1687640400,2023-06-25T07:00:00,-14.92795,145.34509,0.594,0.98,4,3.279,24.55,112.5,-99.9,-99.9
3613,Cape Flattery,4895,1687642200,2023-06-25T07:30:00,-14.92796,145.34509,0.566,1.2,4.17,3.226,24.55,118.1,-99.9,-99.9
3614,Cape Flattery,4895,1687644000,2023-06-25T08:00:00,-14.92794,145.34509,0.566,1.2,4.17,3.175,24.55,113.9,-99.9,-99.9
3615,Cape Flattery,4895,1687645800,2023-06-25T08:30:00,-14.92796,145.34509,0.609,1.29,4,3.2,24.5,112.5,-99.9,-99.9
3616,Cape Flattery,4895,1687647600,2023-06-25T09:00:00,-14.92798,145.34504,0.594,1.07,4,3.226,24.5,120.9,-99.9,-99.9
3617,Cape Flattery,4895,1687649400,2023-06-25T09:30:00,-14.92807,145.34498,0.623,1.08,3.7,3.15,24.5,115.3,-99.9,-99.9
3618,Cape Flattery,4895,1687651200,2023-06-25T10:00:00,-14.92809,145.34496,0.587,0.92,4,3.125,24.55,118.1,-99.9,-99.9
3619,Cape Flattery,4895,1687653000,2023-06-25T10:30:00,-14.92809,145.34496,0.591,0.97,4.17,3.101,24.6,119.5,-99.9,-99.9
3620,Cape Flattery,4895,1687654800,2023-06-25T11:00:00,-14.92807,145.34498,0.615,1.11,3.85,3.101,24.6,120.9,-99.9,-99.9
3621,Cape Flattery,4895,1687656600,2023-06-25T11:30:00,-14.92803,145.345,0.606,1.25,4,3.226,24.65,123.8,-99.9,-99.9
3622,Cape Flattery,4895,1687658400,2023-06-25T12:00:00,-14.92803,145.345,0.609,1.26,4,3.306,24.65,119.5,-99.9,-99.9
3623,Cape Flattery,4895,1687660200,2023-06-25T12:30:00,-14.92807,145.345,0.606,1.19,4,3.226,24.7,125.2,-99.9,-99.9
3624,Cape Flattery,4895,1687662000,2023-06-25T13:00:00,-14.9281,145.34498,0.595,1.05,4,3.2,24.7,119.5,-99.9,-99.9
3625,Cape Flattery,4895,1687663800,2023-06-25T13:30:00,-14.92809,145.34498,0.593,1.13,4,3.125,24.75,119.5,-99.9,-99.9
3626,Cape Flattery,4895,1687665600,2023-06-25T14:00:00,-14.92809,145.34498,0.528,1.02,4,3.125,24.8,119.5,-99.9,-99.9
3627,Cape Flattery,4895,1687667400,2023-06-25T14:30:00,-14.92806,145.34498,0.565,0.95,4,3.053,24.8,120.9,-99.9,-99.9
3628,Cape Flattery,4895,1687669200,2023-06-25T15:00:00,-14.92806,145.345,0.534,0.9,3.7,3.15,24.8,119.5,-99.9,-99.9
3629,Cape Flattery,4895,1687671000,2023-06-25T15:30:00,-14.92807,145.34502,0.531,1.14,4,3.101,24.8,119.5,-99.9,-99.9
3630,Cape Flattery,4895,1687672800,2023-06-25T16:00:00,-14.92806,145.34502,0.523,1.06,3.7,3.077,24.75,115.3,-99.9,-99.9
3631,Cape Flattery,4895,1687674600,2023-06-25T16:30:00,-14.92804,145.34502,0.55,0.86,3.85,3.101,24.8,120.9,-99.9,-99.9
3632,Cape Flattery,4895,1687676400,2023-06-25T17:00:00,-14.92802,145.34502,0.534,1,3.7,3.03,24.75,119.5,-99.9,-99.9
3633,Cape Flattery,4895,1687678200,2023-06-25T17:30:00,-14.92801,145.34502,0.559,0.93,3.85,3.101,24.75,119.5,-99.9,-99.9
3634,Cape Flattery,4895,1687680000,2023-06-25T18:00:00,-14.92802,145.34502,0.605,1.28,3.7,3.053,24.75,116.7,-99.9,-99.9
3635,Cape Flattery,4895,1687681800,2023-06-25T18:30:00,-14.92801,145.34504,0.593,1.03,3.85,3.2,24.75,120.9,-99.9,-99.9
3636,Cape Flattery,4895,1687683600,2023-06-25T19:00:00,-14.92803,145.34507,0.622,1.11,3.85,3.101,24.75,118.1,-99.9,-99.9
3637,Cape Flattery,4895,1687685400,2023-06-25T19:30:00,-14.92803,145.34504,0.666,1.15,4,3.2,24.7,115.3,-99.9,-99.9
3638,Cape Flattery,4895,1687687200,2023-06-25T20:00:00,-14.92801,145.34502,0.657,1.31,4.17,3.306,24.7,118.1,-99.9,-99.9
3639,Cape Flattery,4895,1687689000,2023-06-25T20:30:00,-14.92801,145.34502,0.655,1.15,4.17,3.226,24.7,119.5,-99.9,-99.9
3640,Cape Flattery,4895,1687690800,2023-06-25T21:00:00,-14.92803,145.34498,0.622,1.07,4.17,3.361,24.7,119.5,-99.9,-99.9
3641,Cape Flattery,4895,1687692600,2023-06-25T21:30:00,-14.92802,145.345,0.585,1.26,4.17,3.2,24.7,119.5,-99.9,-99.9
3642,Cape Flattery,4895,1687694400,2023-06-25T22:00:00,-14.92804,145.34502,0.635,1.22,4,3.15,24.7,119.5,-99.9,-99.9
3643,Cape Flattery,4895,1687696200,2023-06-25T22:30:00,-14.92803,145.345,0.589,0.98,4,3.175,24.7,118.1,-99.9,-99.9
3644,Cape Flattery,4895,1687698000,2023-06-25T23:00:00,-14.92801,145.345,0.576,1.11,4.17,3.306,24.7,116.7,-99.9,-99.9
3645,Cape Flattery,4895,1687699800,2023-06-25T23:30:00,-14.92801,145.34502,0.602,1.05,4.17,3.077,24.7,116.7,-99.9,-99.9
3646,Cape Flattery,4895,1687701600,2023-06-26T00:00:00,-14.928,145.34502,0.594,0.93,4.17,3.2,24.7,116.7,-99.9,-99.9
3647,Cape Flattery,4895,1687703400,2023-06-26T00:30:00,-14.92802,145.345,0.62,1.15,3.85,3.2,24.7,115.3,-99.9,-99.9
3648,Cape Flattery,4895,1687705200,2023-06-26T01:00:00,-14.92802,145.34502,0.626,1.02,4.17,3.2,24.7,115.3,-99.9,-99.9
3649,Cape Flattery,4895,1687707000,2023-06-26T01:30:00,-14.92801,145.34502,0.724,1.34,4.17,3.279,24.7,119.5,-99.9,-99.9
3650,Cape Flattery,4895,1687708800,2023-06-26T02:00:00,-14.928,145.34502,0.671,1.04,4.17,3.361,24.65,118.1,-99.9,-99.9
3651,Cape Flattery,4895,1687710600,2023-06-26T02:30:00,-14.92801,145.34502,0.705,1.27,4.35,3.279,24.65,116.7,-99.9,-99.9
3652,Cape Flattery,4895,1687712400,2023-06-26T03:00:00,-14.92798,145.34502,0.697,1.28,4.17,3.361,24.65,116.7,-99.9,-99.9
3653,Cape Flattery,4895,1687714200,2023-06-26T03:30:00,-14.928,145.34502,0.716,1.29,4.17,3.333,24.65,122.3,-99.9,-99.9
3654,Cape Flattery,4895,1687716000,2023-06-26T04:00:00,-14.928,145.34504,0.705,1.3,4.35,3.306,24.65,115.3,-99.9,-99.9
3655,Cape Flattery,4895,1687717800,2023-06-26T04:30:00,-14.92798,145.34504,0.724,1.22,4.55,3.361,24.65,116.7,-99.9,-99.9
3656,Cape Flattery,4895,1687719600,2023-06-26T05:00:00,-14.92797,145.34504,0.741,1.23,4.17,3.448,24.6,115.3,-99.9,-99.9
3657,Cape Flattery,4895,1687721400,2023-06-26T05:30:00,-14.92798,145.34504,0.75,1.23,4.35,3.571,24.6,118.1,-99.9,-99.9
3658,Cape Flattery,4895,1687723200,2023-06-26T06:00:00,-14.92797,145.34504,0.717,1.08,4.35,3.509,24.6,115.3,-99.9,-99.9
3659,Cape Flattery,4895,1687725000,2023-06-26T06:30:00,-14.92797,145.34504,0.781,1.63,4.17,3.39,24.6,116.7,-99.9,-99.9
3660,Cape Flattery,4895,1687726800,2023-06-26T07:00:00,-14.928,145.34504,0.787,1.42,4.35,3.419,24.6,115.3,-99.9,-99.9
3661,Cape Flattery,4895,1687728600,2023-06-26T07:30:00,-14.928,145.34502,0.755,1.45,4.55,3.419,24.6,113.9,-99.9,-99.9
3662,Cape Flattery,4895,1687730400,2023-06-26T08:00:00,-14.92801,145.34502,0.754,1.3,4.35,3.448,24.6,113.9,-99.9,-99.9
3663,Cape Flattery,4895,1687732200,2023-06-26T08:30:00,-14.92801,145.345,0.724,1.34,4.17,3.478,24.6,115.3,-99.9,-99.9
3664,Cape Flattery,4895,1687734000,2023-06-26T09:00:00,-14.92803,145.345,0.686,1.14,4.55,3.478,24.65,109.7,-99.9,-99.9
3665,Cape Flattery,4895,1687735800,2023-06-26T09:30:00,-14.92804,145.345,0.762,1.32,4.55,3.419,24.65,115.3,-99.9,-99.9
3666,Cape Flattery,4895,1687737600,2023-06-26T10:00:00,-14.92807,145.34498,0.746,1.35,4.55,3.39,24.65,115.3,-99.9,-99.9
3667,Cape Flattery,4895,1687739400,2023-06-26T10:30:00,-14.92808,145.34498,0.749,1.43,4.35,3.419,24.65,113.9,-99.9,-99.9
3668,Cape Flattery,4895,1687741200,2023-06-26T11:00:00,-14.92807,145.34498,0.752,1.32,4,3.306,24.7,116.7,-99.9,-99.9
3669,Cape Flattery,4895,1687743000,2023-06-26T11:30:00,-14.92808,145.34498,0.698,1.46,4.17,3.419,24.7,116.7,-99.9,-99.9
3670,Cape Flattery,4895,1687744800,2023-06-26T12:00:00,-14.92808,145.34496,0.833,1.34,4,3.306,24.75,116.7,-99.9,-99.9
3671,Cape Flattery,4895,1687746600,2023-06-26T12:30:00,-14.92809,145.34498,0.76,1.57,4.35,3.448,24.75,116.7,-99.9,-99.9
3672,Cape Flattery,4895,1687748400,2023-06-26T13:00:00,-14.92808,145.345,0.688,1.49,4.55,3.448,24.75,115.3,-99.9,-99.9
3673,Cape Flattery,4895,1687750200,2023-06-26T13:30:00,-14.92809,145.345,0.691,1.36,4.35,3.306,24.8,115.3,-99.9,-99.9
3674,Cape Flattery,4895,1687752000,2023-06-26T14:00:00,-14.92808,145.34498,0.717,1.19,4.17,3.306,24.8,116.7,-99.9,-99.9
3675,Cape Flattery,4895,1687753800,2023-06-26T14:30:00,-14.92805,145.345,0.684,1.52,4.35,3.39,24.8,115.3,-99.9,-99.9
3676,Cape Flattery,4895,1687755600,2023-06-26T15:00:00,-14.92806,145.345,0.652,1.24,4.17,3.333,24.8,119.5,-99.9,-99.9
3677,Cape Flattery,4895,1687757400,2023-06-26T15:30:00,-14.92807,145.345,0.643,1.1,4,3.226,24.8,118.1,-99.9,-99.9
3678,Cape Flattery,4895,1687759200,2023-06-26T16:00:00,-14.92806,145.345,0.617,1.07,4.17,3.252,24.75,116.7,-99.9,-99.9
3679,Cape Flattery,4895,1687761000,2023-06-26T16:30:00,-14.92805,145.345,0.662,1.21,4,3.2,24.7,113.9,-99.9,-99.9
3680,Cape Flattery,4895,1687762800,2023-06-26T17:00:00,-14.92804,145.34498,0.657,1.14,4,3.252,24.7,116.7,-99.9,-99.9
3681,Cape Flattery,4895,1687764600,2023-06-26T17:30:00,-14.92803,145.345,0.635,1.21,4.17,3.279,24.7,115.3,-99.9,-99.9
3682,Cape Flattery,4895,1687766400,2023-06-26T18:00:00,-14.92803,145.345,0.659,1.22,4,3.226,24.65,113.9,-99.9,-99.9
3683,Cape Flattery,4895,1687768200,2023-06-26T18:30:00,-14.92803,145.34504,0.624,1.15,3.85,3.252,24.65,120.9,-99.9,-99.9
3684,Cape Flattery,4895,1687770000,2023-06-26T19:00:00,-14.92804,145.34502,0.64,1.24,4,3.252,24.65,118.1,-99.9,-99.9
3685,Cape Flattery,4895,1687771800,2023-06-26T19:30:00,-14.92805,145.34502,0.626,1.06,4,3.306,24.65,116.7,-99.9,-99.9
3686,Cape Flattery,4895,1687773600,2023-06-26T20:00:00,-14.92803,145.34502,0.588,1.07,4.17,3.226,24.65,119.5,-99.9,-99.9
3687,Cape Flattery,4895,1687775400,2023-06-26T20:30:00,-14.92803,145.345,0.629,1.23,4.17,3.226,24.65,118.1,-99.9,-99.9
3688,Cape Flattery,4895,1687777200,2023-06-26T21:00:00,-14.92803,145.345,0.63,1.17,4,3.279,24.65,116.7,-99.9,-99.9
3689,Cape Flattery,4895,1687779000,2023-06-26T21:30:00,-14.92802,145.34502,0.651,1.16,4.17,3.279,24.65,115.3,-99.9,-99.9
3690,Cape Flattery,4895,1687780800,2023-06-26T22:00:00,-14.92803,145.34502,0.579,1.06,4,3.226,24.7,122.3,-99.9,-99.9
3691,Cape Flattery,4895,1687782600,2023-06-26T22:30:00,-14.92802,145.34502,0.58,0.93,4,3.125,24.7,113.9,-99.9,-99.9
3692,Cape Flattery,4895,1687784400,2023-06-26T23:00:00,-14.92801,145.34502,0.596,0.97,3.85,3.15,24.65,113.9,-99.9,-99.9
3693,Cape Flattery,4895,1687786200,2023-06-26T23:30:00,-14.92801,145.34502,0.623,1.3,3.85,3.2,24.65,118.1,-99.9,-99.9
3694,Cape Flattery,4895,1687788000,2023-06-27T00:00:00,-14.92801,145.345,0.623,1.05,4,3.2,24.65,118.1,-99.9,-99.9
3695,Cape Flattery,4895,1687789800,2023-06-27T00:30:00,-14.92801,145.345,0.669,1.22,3.85,3.175,24.7,120.9,-99.9,-99.9
3696,Cape Flattery,4895,1687791600,2023-06-27T01:00:00,-14.92804,145.345,0.623,1.05,4.17,3.252,24.7,119.5,-99.9,-99.9
3697,Cape Flattery,4895,1687793400,2023-06-27T01:30:00,-14.92803,145.34502,0.663,1.2,4,3.226,24.7,115.3,-99.9,-99.9
3698,Cape Flattery,4895,1687795200,2023-06-27T02:00:00,-14.928,145.34502,0.676,1.14,4.17,3.226,24.7,118.1,-99.9,-99.9
3699,Cape Flattery,4895,1687797000,2023-06-27T02:30:00,-14.92802,145.345,0.688,1.23,4.17,3.333,24.65,122.3,-99.9,-99.9
3700,Cape Flattery,4895,1687798800,2023-06-27T03:00:00,-14.92801,145.34502,0.706,1.15,4.17,3.39,24.65,118.1,-99.9,-99.9
3701,Cape Flattery,4895,1687800600,2023-06-27T03:30:00,-14.92802,145.34502,0.729,1.63,4.35,3.361,24.65,118.1,-99.9,-99.9
3702,Cape Flattery,4895,1687802400,2023-06-27T04:00:00,-14.92801,145.34502,0.742,1.36,4.17,3.361,24.65,122.3,-99.9,-99.9
3703,Cape Flattery,4895,1687804200,2023-06-27T04:30:00,-14.92802,145.34502,0.748,1.54,4.35,3.39,24.6,122.3,-99.9,-99.9
3704,Cape Flattery,4895,1687806000,2023-06-27T05:00:00,-14.928,145.34502,0.821,1.8,3.85,3.448,24.6,118.1,-99.9,-99.9
3705,Cape Flattery,4895,1687807800,2023-06-27T05:30:00,-14.92798,145.34502,0.747,1.27,4.35,3.478,24.6,120.9,-99.9,-99.9
3706,Cape Flattery,4895,1687809600,2023-06-27T06:00:00,-14.928,145.34502,0.738,1.31,4.17,3.478,24.65,126.6,-99.9,-99.9
3707,Cape Flattery,4895,1687811400,2023-06-27T06:30:00,-14.928,145.34502,0.758,1.48,4.55,3.39,24.65,112.5,-99.9,-99.9
3708,Cape Flattery,4895,1687813200,2023-06-27T07:00:00,-14.92802,145.34502,0.772,1.33,4.55,3.448,24.65,116.7,-99.9,-99.9
3709,Cape Flattery,4895,1687815000,2023-06-27T07:30:00,-14.92801,145.34502,0.748,1.5,4.55,3.509,24.6,118.1,-99.9,-99.9
3710,Cape Flattery,4895,1687816800,2023-06-27T08:00:00,-14.92802,145.34502,0.765,1.67,4.17,3.54,24.6,113.9,-99.9,-99.9
3711,Cape Flattery,4895,1687818600,2023-06-27T08:30:00,-14.92804,145.345,0.72,1.27,4.35,3.478,24.6,120.9,-99.9,-99.9
3712,Cape Flattery,4895,1687820400,2023-06-27T09:00:00,-14.92804,145.345,0.759,1.32,4.35,3.448,24.65,116.7,-99.9,-99.9
3713,Cape Flattery,4895,1687822200,2023-06-27T09:30:00,-14.92805,145.345,0.732,1.4,4.35,3.509,24.65,115.3,-99.9,-99.9
3714,Cape Flattery,4895,1687824000,2023-06-27T10:00:00,-14.92805,145.345,0.73,1.24,4.35,3.419,24.65,112.5,-99.9,-99.9
3715,Cape Flattery,4895,1687825800,2023-06-27T10:30:00,-14.92806,145.34498,0.723,1.2,4.17,3.39,24.65,116.7,-99.9,-99.9
3716,Cape Flattery,4895,1687827600,2023-06-27T11:00:00,-14.92805,145.34498,0.707,1.54,4,3.361,24.7,113.9,-99.9,-99.9
3717,Cape Flattery,4895,1687829400,2023-06-27T11:30:00,-14.92806,145.34498,0.686,1.2,4.17,3.361,24.7,118.1,-99.9,-99.9
3718,Cape Flattery,4895,1687831200,2023-06-27T12:00:00,-14.92806,145.34498,0.671,1.01,4.35,3.279,24.7,108.3,-99.9,-99.9
3719,Cape Flattery,4895,1687833000,2023-06-27T12:30:00,-14.92807,145.34498,0.655,1.19,4.35,3.279,24.75,109.7,-99.9,-99.9
3720,Cape Flattery,4895,1687834800,2023-06-27T13:00:00,-14.92805,145.345,0.599,1.04,4.17,3.306,24.8,111.1,-99.9,-99.9
3721,Cape Flattery,4895,1687836600,2023-06-27T13:30:00,-14.92808,145.34498,0.611,1.16,4,3.226,24.8,113.9,-99.9,-99.9
3722,Cape Flattery,4895,1687838400,2023-06-27T14:00:00,-14.92807,145.34498,0.594,0.9,4,3.226,24.8,113.9,-99.9,-99.9
3723,Cape Flattery,4895,1687840200,2023-06-27T14:30:00,-14.92805,145.345,0.547,1.01,4,3.2,24.85,115.3,-99.9,-99.9
3724,Cape Flattery,4895,1687842000,2023-06-27T15:00:00,-14.92806,145.345,0.566,1.07,3.85,3.101,24.85,111.1,-99.9,-99.9
3725,Cape Flattery,4895,1687843800,2023-06-27T15:30:00,-14.92808,145.345,0.548,0.96,3.7,3.15,24.85,111.1,-99.9,-99.9
3726,Cape Flattery,4895,1687845600,2023-06-27T16:00:00,-14.92804,145.345,0.491,0.79,3.85,3.053,24.85,112.5,-99.9,-99.9
3727,Cape Flattery,4895,1687847400,2023-06-27T16:30:00,-14.92803,145.345,0.485,0.78,3.7,3.053,24.8,115.3,-99.9,-99.9
3728,Cape Flattery,4895,1687849200,2023-06-27T17:00:00,-14.92801,145.34502,0.445,0.74,3.57,3.008,24.75,109.7,-99.9,-99.9
3729,Cape Flattery,4895,1687851000,2023-06-27T17:30:00,-14.92801,145.34502,0.473,0.88,3.7,2.963,24.75,115.3,-99.9,-99.9
3730,Cape Flattery,4895,1687852800,2023-06-27T18:00:00,-14.928,145.34504,0.487,0.88,3.45,2.963,24.7,113.9,-99.9,-99.9
3731,Cape Flattery,4895,1687854600,2023-06-27T18:30:00,-14.92798,145.34507,0.473,0.95,3.45,2.985,24.7,112.5,-99.9,-99.9
3732,Cape Flattery,4895,1687856400,2023-06-27T19:00:00,-14.92798,145.34507,0.476,0.88,3.33,2.985,24.65,120.9,-99.9,-99.9
3733,Cape Flattery,4895,1687858200,2023-06-27T19:30:00,-14.92798,145.34509,0.525,0.91,3.57,3.03,24.65,109.7,-99.9,-99.9
3734,Cape Flattery,4895,1687860000,2023-06-27T20:00:00,-14.92797,145.34507,0.515,0.84,3.57,3.03,24.6,116.7,-99.9,-99.9
3735,Cape Flattery,4895,1687861800,2023-06-27T20:30:00,-14.928,145.34504,0.545,0.9,3.57,3.03,24.65,116.7,-99.9,-99.9
3736,Cape Flattery,4895,1687863600,2023-06-27T21:00:00,-14.92798,145.34502,0.517,1,3.57,3.077,24.6,118.1,-99.9,-99.9
3737,Cape Flattery,4895,1687865400,2023-06-27T21:30:00,-14.92801,145.34504,0.523,0.86,3.85,3.175,24.6,111.1,-99.9,-99.9
3738,Cape Flattery,4895,1687867200,2023-06-27T22:00:00,-14.92801,145.34507,0.512,1,3.85,3.175,24.6,112.5,-99.9,-99.9
3739,Cape Flattery,4895,1687870800,2023-06-27T23:00:00,-14.928,145.34502,0.512,1,3.7,3.125,24.6,113.9,-99.9,-99.9
3740,Cape Flattery,4895,1687872600,2023-06-27T23:30:00,-14.92797,145.34504,0.622,1.08,3.7,3.125,24.6,118.1,-99.9,-99.9
3741,Cape Flattery,4895,1687874400,2023-06-28T00:00:00,-14.92801,145.34502,0.61,1.03,3.85,3.252,24.6,113.9,-99.9,-99.9
3742,Cape Flattery,4895,1687876200,2023-06-28T00:30:00,-14.92803,145.345,0.569,1.07,3.85,3.175,24.6,125.2,-99.9,-99.9
3743,Cape Flattery,4895,1687878000,2023-06-28T01:00:00,-14.92805,145.345,0.554,0.86,3.85,3.15,24.6,115.3,-99.9,-99.9
3744,Cape Flattery,4895,1687879800,2023-06-28T01:30:00,-14.92805,145.345,0.561,1.01,3.57,3.15,24.65,116.7,-99.9,-99.9
3745,Cape Flattery,4895,1687881600,2023-06-28T02:00:00,-14.92803,145.345,0.581,0.96,4,3.15,24.65,112.5,-99.9,-99.9
3746,Cape Flattery,4895,1687883400,2023-06-28T02:30:00,-14.92804,145.345,0.558,1.07,3.85,3.175,24.65,115.3,-99.9,-99.9
3747,Cape Flattery,4895,1687885200,2023-06-28T03:00:00,-14.92803,145.345,0.595,1.12,3.85,3.15,24.65,120.9,-99.9,-99.9
3748,Cape Flattery,4895,1687887000,2023-06-28T03:30:00,-14.92805,145.345,0.62,0.95,3.85,3.125,24.65,119.5,-99.9,-99.9
3749,Cape Flattery,4895,1687888800,2023-06-28T04:00:00,-14.92804,145.345,0.651,1.18,4,3.2,24.7,123.8,-99.9,-99.9
3750,Cape Flattery,4895,1687890600,2023-06-28T04:30:00,-14.92804,145.345,0.599,1.03,4,3.252,24.65,120.9,-99.9,-99.9
3751,Cape Flattery,4895,1687892400,2023-06-28T05:00:00,-14.92801,145.34502,0.66,1.21,4,3.226,24.65,120.9,-99.9,-99.9
3752,Cape Flattery,4895,1687894200,2023-06-28T05:30:00,-14.92801,145.34502,0.638,1.22,3.85,3.279,24.65,116.7,-99.9,-99.9
3753,Cape Flattery,4895,1687896000,2023-06-28T06:00:00,-14.92801,145.34502,0.614,1.12,4.17,3.333,24.65,120.9,-99.9,-99.9
3754,Cape Flattery,4895,1687897800,2023-06-28T06:30:00,-14.92801,145.34502,0.68,1.29,4,3.279,24.65,116.7,-99.9,-99.9
3755,Cape Flattery,4895,1687899600,2023-06-28T07:00:00,-14.92801,145.34502,0.642,1.04,4.17,3.333,24.65,113.9,-99.9,-99.9
3756,Cape Flattery,4895,1687901400,2023-06-28T07:30:00,-14.92802,145.34502,0.67,1.28,4.17,3.419,24.6,116.7,-99.9,-99.9
3757,Cape Flattery,4895,1687903200,2023-06-28T08:00:00,-14.92802,145.34502,0.639,1.37,4.35,3.419,24.6,116.7,-99.9,-99.9
3758,Cape Flattery,4895,1687905000,2023-06-28T08:30:00,-14.92802,145.34502,0.615,1.02,4.35,3.333,24.6,118.1,-99.9,-99.9
3759,Cape Flattery,4895,1687906800,2023-06-28T09:00:00,-14.92804,145.345,0.644,1.02,4.17,3.252,24.6,112.5,-99.9,-99.9
3760,Cape Flattery,4895,1687908600,2023-06-28T09:30:00,-14.92803,145.345,0.692,1.26,4,3.333,24.6,118.1,-99.9,-99.9
3761,Cape Flattery,4895,1687910400,2023-06-28T10:00:00,-14.92805,145.345,0.625,1.1,4,3.39,24.65,112.5,-99.9,-99.9
3762,Cape Flattery,4895,1687912200,2023-06-28T10:30:00,-14.92806,145.34498,0.609,0.94,4.17,3.306,24.7,115.3,-99.9,-99.9
3763,Cape Flattery,4895,1687914000,2023-06-28T11:00:00,-14.92806,145.34498,0.575,0.97,4.17,3.279,24.75,118.1,-99.9,-99.9
3764,Cape Flattery,4895,1687915800,2023-06-28T11:30:00,-14.92808,145.34496,0.566,1.15,4,3.226,24.75,118.1,-99.9,-99.9
3765,Cape Flattery,4895,1687917600,2023-06-28T12:00:00,-14.92809,145.34496,0.568,0.96,4,3.15,24.8,118.1,-99.9,-99.9
3766,Cape Flattery,4895,1687919400,2023-06-28T12:30:00,-14.9281,145.34496,0.595,1.02,3.85,3.175,24.8,123.8,-99.9,-99.9
3767,Cape Flattery,4895,1687921200,2023-06-28T13:00:00,-14.9281,145.34494,0.522,0.9,4,3.15,24.8,115.3,-99.9,-99.9
3768,Cape Flattery,4895,1687923000,2023-06-28T13:30:00,-14.9281,145.34496,0.557,1.04,3.85,3.125,24.85,116.7,-99.9,-99.9
3769,Cape Flattery,4895,1687924800,2023-06-28T14:00:00,-14.92809,145.34496,0.548,0.99,3.85,3.125,24.85,120.9,-99.9,-99.9
3770,Cape Flattery,4895,1687926600,2023-06-28T14:30:00,-14.92809,145.34496,0.55,0.97,3.85,3.101,24.85,111.1,-99.9,-99.9
3771,Cape Flattery,4895,1687928400,2023-06-28T15:00:00,-14.92806,145.34498,0.585,1.03,3.57,3.101,24.85,119.5,-99.9,-99.9
3772,Cape Flattery,4895,1687930200,2023-06-28T15:30:00,-14.92808,145.34498,0.553,1,3.85,3.101,24.85,119.5,-99.9,-99.9
3773,Cape Flattery,4895,1687932000,2023-06-28T16:00:00,-14.92807,145.34498,0.564,0.95,3.7,3.101,24.85,125.2,-99.9,-99.9
3774,Cape Flattery,4895,1687933800,2023-06-28T16:30:00,-14.92805,145.34498,0.551,0.83,3.7,3.101,24.85,126.6,-99.9,-99.9
3775,Cape Flattery,4895,1687935600,2023-06-28T17:00:00,-14.92806,145.34498,0.487,0.87,3.57,3.15,24.85,120.9,-99.9,-99.9
3776,Cape Flattery,4895,1687937400,2023-06-28T17:30:00,-14.92804,145.345,0.439,0.91,3.7,3.101,24.85,122.3,-99.9,-99.9
3777,Cape Flattery,4895,1687939200,2023-06-28T18:00:00,-14.928,145.34502,0.465,0.79,3.57,2.941,24.85,120.9,-99.9,-99.9
3778,Cape Flattery,4895,1687941000,2023-06-28T18:30:00,-14.92798,145.34504,0.432,0.83,3.57,2.985,24.85,120.9,-99.9,-99.9
3779,Cape Flattery,4895,1687942800,2023-06-28T19:00:00,-14.92797,145.34507,0.447,1.02,3.7,2.899,24.85,120.9,-99.9,-99.9
3780,Cape Flattery,4895,1687944600,2023-06-28T19:30:00,-14.92796,145.34507,0.403,0.78,3.45,2.899,24.85,118.1,-99.9,-99.9
3781,Cape Flattery,4895,1687946400,2023-06-28T20:00:00,-14.92794,145.34511,0.4,0.8,3.57,2.941,24.85,115.3,-99.9,-99.9
3782,Cape Flattery,4895,1687948200,2023-06-28T20:30:00,-14.92795,145.34509,0.458,0.9,3.57,2.985,24.8,118.1,-99.9,-99.9
3783,Cape Flattery,4895,1687950000,2023-06-28T21:00:00,-14.92794,145.34509,0.476,0.91,3.7,3.008,24.8,118.1,-99.9,-99.9
3784,Cape Flattery,4895,1687951800,2023-06-28T21:30:00,-14.92793,145.34511,0.478,0.87,3.7,3.053,24.8,123.8,-99.9,-99.9
3785,Cape Flattery,4895,1687953600,2023-06-28T22:00:00,-14.92793,145.34513,0.448,0.71,3.85,3.03,24.8,112.5,-99.9,-99.9
3786,Cape Flattery,4895,1687955400,2023-06-28T22:30:00,-14.92792,145.34515,0.462,0.81,3.7,2.92,24.75,126.6,-99.9,-99.9
3787,Cape Flattery,4895,1687957200,2023-06-28T23:00:00,-14.92794,145.34513,0.452,0.84,3.57,2.985,24.7,128,-99.9,-99.9
3788,Cape Flattery,4895,1687959000,2023-06-28T23:30:00,-14.92794,145.34511,0.419,0.72,3.45,2.92,24.7,119.5,-99.9,-99.9
3789,Cape Flattery,4895,1687960800,2023-06-29T00:00:00,-14.92795,145.34509,0.425,0.76,3.57,2.92,24.65,123.8,-99.9,-99.9
3790,Cape Flattery,4895,1687962600,2023-06-29T00:30:00,-14.92797,145.34507,0.419,0.83,3.57,2.899,24.65,122.3,-99.9,-99.9
